RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
610133C,南榮路,10133,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610134C,南興路,10134,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610135C,泰安路,10135,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610245C,泰安路地下道,10245,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610136C,泰和街,10136,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610137C,健民街,10137,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610138C,國安路,10138,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610139C,培德路,10139,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610140C,基金一路,10140,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610254C,基金一路129巷,10254,6,市區一般道路,C,基隆市,Keelung,2021-03-03
610141C,基金二路,10141,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610142C,基金三路,10142,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610143C,基金公路圓環,10143,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610144C,基隆港西岸聯外引道1,10144,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610145C,基隆港西岸聯外道路2,10145,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610249C,基隆港港西聯絡道路,10249,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610259C,基隆嶼,10259,6,市區一般道路,C,基隆市,Keelung,2022-02-15
610146C,堵南街,10146,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610147C,崇安街,10147,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610148C,崇孝街,10148,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610149C,崇法街,10149,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610150C,崇信街,10150,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610151C,崇智街,10151,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610152C,崇廉街,10152,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610153C,崇義街,10153,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610154C,崇德路,10154,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610155C,崇禮街,10155,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610156C,教孝街,10156,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610157C,教忠街,10157,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610158C,深美街,10158,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610159C,深溪路,10159,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610160C,深澳坑路,10160,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610161C,祥豐街,10161,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610162C,粗坑口路,10162,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610163C,通仁街,10163,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610164C,通明街,10164,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610165C,逢甲路,10165,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610166C,麥金路,10166,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610260C,彭佳嶼,10260,6,市區一般道路,C,基隆市,Keelung,2022-02-15
610167C,復旦路,10167,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610168C,復興街,10168,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610169C,復興路,10169,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610170C,港西街,10170,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610171C,湖海路,10171,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610172C,湖海路一段,10172,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610173C,湖海路二段,10173,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610174C,無名道路1,10174,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610175C,無名道路2,10175,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610251C,無名道路3,10251,6,市區一般道路,C,基隆市,Keelung,2021-03-03
610176C,華一街,10176,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610177C,華二街,10177,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610178C,華三街,10178,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610180C,華五街,10180,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610181C,華六街,10181,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610179C,華四街,10179,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610182C,華新一路,10182,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610183C,華新二路,10183,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610184C,華興街,10184,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610185C,鄉友街,10185,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610186C,開元路,10186,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610187C,愛一路,10187,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610193C,愛七路,10193,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610194C,愛九路,10194,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610188C,愛二路,10188,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610189C,愛三路,10189,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610191C,愛五路,10191,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610192C,愛六路,10192,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610190C,愛四路,10190,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610195C,新台五路一段,10195,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610196C,新民路,10196,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610197C,新生路,10197,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610198C,新西街,10198,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610199C,新豐街,10199,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610253C,新豐街205巷,10253,6,市區一般道路,C,基隆市,Keelung,2021-03-03
610200C,暖中路,10200,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610201C,暖暖街,10201,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610202C,暖碇路,10202,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610203C,源遠路,10203,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610252C,源遠路152巷,10252,6,市區一般道路,C,基隆市,Keelung,2021-03-03
610246C,源遠路地下道,10246,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610204C,溪頭街,10204,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610205C,獅球路,10205,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610206C,碇內街,10206,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610207C,義一路,10207,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610213C,義七路,10213,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610214C,義九路,10214,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610208C,義二路,10208,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610209C,義三路,10209,6,市區一般道路,C,基隆市,Keelung,2022-02-15
610211C,義五路,10211,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610212C,義六路,10212,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610210C,義四路,10210,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610215C,過港路,10215,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610216C,壽山圓環,10216,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610217C,壽山路,10217,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610218C,實踐路,10218,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610219C,實踐路253巷,10219,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610220C,寧靜街,10220,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610248C,槓子寮路,10248,6,市區一般道路,C,基隆市,Keelung,2022-02-15
610221C,漁港一街,10221,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610222C,漁港二街,10222,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610223C,漁港三街,10223,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610224C,福一街,10224,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610225C,福二街,10225,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610226C,福三街,10226,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610227C,福五街,10227,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610228C,福六街,10228,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610229C,福民街,10229,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610230C,精一路,10230,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610231C,綠葉街,10231,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610232C,劉銘傳路,10232,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610233C,德安路,10233,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610234C,樂一路,10234,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610235C,樂利二街,10235,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610236C,樂利三街,10236,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610237C,調和街,10237,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610238C,興隆街,10238,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610239C,龍安街,10239,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610240C,環港街,10240,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610241C,豐稔街,10241,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610242C,麗景一街,10242,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610243C,麗景二街,10243,6,市區一般道路,C,基隆市,Keelung,2018-09-28
610244C,觀海街,10244,6,市區一般道路,C,基隆市,Keelung,2018-09-28
