RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,TicketPriceDescriptionZh,TicketPriceDescriptionEn,FareBufferZoneDescriptionZh,FareBufferZoneDescriptionEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
NWT18042,18042,True,"[{'OperatorID': '16247', 'OperatorName': {'Zh_tw': '坪林區公所', 'En': 'Pinglin District Office'}, 'OperatorCode': 'PinglinDistrictOffice', 'OperatorNo': '0811'}]",005,015,"[{'SubRouteUID': 'NWT159683', 'SubRouteID': '159683', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F724', 'En': 'F724'}, 'Direction': 0, 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1600'}, {'SubRouteUID': 'NWT159683', 'SubRouteID': '159683', 'OperatorIDs': ['16247'], 'SubRouteName': {'Zh_tw': 'F724', 'En': 'F724'}, 'Direction': 1, 'HolidayFirstBusTime': '0830', 'HolidayLastBusTime': '1650'}]",11,"{'Zh_tw': 'F724', 'En': 'F724'}",坪林國中,Pinglin Junior High School,厚德岡坑,Houdegangkeng,https://ebus.gov.taipei/MapOverview?nid=0454072400,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18052,18052,False,"[{'OperatorID': '16252', 'OperatorName': {'Zh_tw': '萬里區公所', 'En': 'Wanli District Office'}, 'OperatorCode': 'WanliDistrictOffice', 'OperatorNo': '1313'}]",005,015,"[{'SubRouteUID': 'NWT159709', 'SubRouteID': '159709', 'OperatorIDs': ['16252'], 'SubRouteName': {'Zh_tw': 'F922北基', 'En': 'F922Beiji'}, 'Direction': 0, 'FirstBusTime': '0800', 'LastBusTime': '1820', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1820'}]",11,"{'Zh_tw': 'F922北基', 'En': 'F922Beiji'}",萬里區公所,Wanli District Office,仁四街,Ren 4th St.,https://ebus.gov.taipei/MapOverview?nid=0454092210,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18054,18054,False,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT159712', 'SubRouteID': '159712', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '新店(綠中海)-捷運新店站', 'En': 'Green Villa - MRT Xindian stn'}, 'Direction': 0, 'FirstBusTime': '0535', 'LastBusTime': '0635'}]",11,"{'Zh_tw': '新店(綠中海)-捷運新店站', 'En': 'Green Villa-MRT Xindian stn'}",新店站,Xindian Station,捷運新店站(新店路),MRT Xindian Sta.(Xindian Rd.),一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0463006700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18068,18068,True,"[{'OperatorID': '16249', 'OperatorName': {'Zh_tw': '雙溪區公所', 'En': 'Shuangxi District Office'}, 'OperatorCode': 'ShuangxiDistrictOffice', 'OperatorNo': '1803'}]",005,015,"[{'SubRouteUID': 'NWT159727', 'SubRouteID': '159727', 'OperatorIDs': ['16249'], 'SubRouteName': {'Zh_tw': 'F816', 'En': 'F816'}, 'Direction': 0, 'FirstBusTime': '0654', 'LastBusTime': '1545'}, {'SubRouteUID': 'NWT159727', 'SubRouteID': '159727', 'OperatorIDs': ['16249'], 'SubRouteName': {'Zh_tw': 'F816', 'En': 'F816'}, 'Direction': 1, 'FirstBusTime': '0654', 'LastBusTime': '1545'}]",11,"{'Zh_tw': 'F816', 'En': 'F816'}",澳底醫療救護中心,Aodi health protection Station,三十一號橋,NO.31 Bridge,https://ebus.gov.taipei/MapOverview?nid=0454081600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18078,18078,False,"[{'OperatorID': '16181', 'OperatorName': {'Zh_tw': '欣欣客運'}, 'OperatorCode': 'Shin-Shin Bus', 'OperatorNo': '0813'}]",005,015,"[{'SubRouteUID': 'NWT159728', 'SubRouteID': '159728', 'OperatorIDs': ['16181'], 'SubRouteName': {'Zh_tw': '湯泉-十四張-大坪林', 'En': 'Tangquan─MRT Shisizhang─Dapinglin'}, 'Direction': 0, 'FirstBusTime': '0710', 'LastBusTime': '1850'}]",11,"{'Zh_tw': '湯泉-十四張-大坪林', 'En': 'Tangquan─MRT Shisizhang─Dapinglin'}",湯泉,Tangquan,捷運十四張站,MRT Shisizhang Sta.,一段票,1 segment,https://ebus.gov.taipei/MapOverview?nid=0463006800,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18098,18098,True,"[{'OperatorID': '16190', 'OperatorName': {'Zh_tw': '基隆客運'}, 'OperatorCode': 'KeelungBus', 'OperatorNo': '1102'}]",005,015,"[{'SubRouteUID': 'NWT159757', 'SubRouteID': '159757', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': '788區城隍廟', 'En': '788 Shuttle Chenghung Temple'}, 'Direction': 0, 'FirstBusTime': '0620', 'LastBusTime': '1830', 'HolidayFirstBusTime': '1230', 'HolidayLastBusTime': '1700'}, {'SubRouteUID': 'NWT159758', 'SubRouteID': '159758', 'OperatorIDs': ['16190'], 'SubRouteName': {'Zh_tw': '788區瑞芳火車站', 'En': '788 Shuttle Ruifang Rail Sta.'}, 'Direction': 1, 'FirstBusTime': '0620', 'LastBusTime': '1745', 'HolidayFirstBusTime': '0950', 'HolidayLastBusTime': '1620'}]",11,"{'Zh_tw': '788區', 'En': '788Shuttle'}",基隆,Keelung,瑞芳,Ruifang,二段票,2 segments,三坑口-新北市界,Sankengkou-New Tiapei City Line,https://ebus.gov.taipei/MapOverview?nid=0461078820,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18108,18108,True,"[{'OperatorID': '16250', 'OperatorName': {'Zh_tw': '平溪區公所', 'En': 'Pingxi District Office'}, 'OperatorCode': 'PingxiDistrictOffice', 'OperatorNo': '0505'}]",005,015,"[{'SubRouteUID': 'NWT159767', 'SubRouteID': '159767', 'OperatorIDs': ['16250'], 'SubRouteName': {'Zh_tw': 'F825', 'En': 'F825'}, 'Direction': 0, 'FirstBusTime': '0645', 'LastBusTime': '1605'}, {'SubRouteUID': 'NWT159767', 'SubRouteID': '159767', 'OperatorIDs': ['16250'], 'SubRouteName': {'Zh_tw': 'F825', 'En': 'F825'}, 'Direction': 1, 'FirstBusTime': '0920', 'LastBusTime': '1720'}, {'SubRouteUID': 'NWT159768', 'SubRouteID': '159768', 'OperatorIDs': ['16250'], 'SubRouteName': {'Zh_tw': 'F825不經雙溪', 'En': 'F825 Not Pass Shuangxi'}, 'Direction': 0, 'FirstBusTime': '0645', 'LastBusTime': '1605'}, {'SubRouteUID': 'NWT159768', 'SubRouteID': '159768', 'OperatorIDs': ['16250'], 'SubRouteName': {'Zh_tw': 'F825不經雙溪', 'En': 'F825 Not Pass Shuangxi'}, 'Direction': 1, 'FirstBusTime': '0920', 'LastBusTime': '1720'}, {'SubRouteUID': 'NWT159769', 'SubRouteID': '159769', 'OperatorIDs': ['16250'], 'SubRouteName': {'Zh_tw': 'F825不經基隆(暫停營運)', 'En': 'F825 Not Pass Keelung'}, 'Direction': 0, 'FirstBusTime': '0645', 'LastBusTime': '1605'}, {'SubRouteUID': 'NWT159769', 'SubRouteID': '159769', 'OperatorIDs': ['16250'], 'SubRouteName': {'Zh_tw': 'F825不經基隆(暫停營運)', 'En': 'F825 Not Pass Keelung'}, 'Direction': 1, 'FirstBusTime': '0920', 'LastBusTime': '1720'}]",11,"{'Zh_tw': 'F825', 'En': 'F825'}",分水崙,Fenshuilun,三十一號橋,NO.31 Bridge,https://ebus.gov.taipei/MapOverview?nid=0454082500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18118,18118,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT159877', 'SubRouteID': '159877', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '966', 'En': '966'}, 'Direction': 0, 'FirstBusTime': '0530', 'LastBusTime': '2230', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2230'}, {'SubRouteUID': 'NWT159877', 'SubRouteID': '159877', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '966', 'En': '966'}, 'Direction': 1, 'FirstBusTime': '0530', 'LastBusTime': '2230', 'HolidayFirstBusTime': '0530', 'HolidayLastBusTime': '2230'}]",11,"{'Zh_tw': '966', 'En': '966'}",林口站,Linkou Stop,臺北車站(鄭州),Taipei Station (Zhengzhou),二段票,2 Segment,高公局,FreewayBureau,https://ebus.gov.taipei/MapOverview?nid=0400096600,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18119,18119,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT159907', 'SubRouteID': '159907', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '967體育大學行政教學大樓', 'En': '967 National Taiwan Sport University Administrative ed'}, 'Direction': 0, 'FirstBusTime': '0510', 'LastBusTime': '2130', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2115'}, {'SubRouteUID': 'NWT159907', 'SubRouteID': '159907', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '967體育大學行政教學大樓', 'En': '967 National Taiwan Sport University Administrative ed'}, 'Direction': 1, 'FirstBusTime': '0510', 'LastBusTime': '2130', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2115'}, {'SubRouteUID': 'NWT159908', 'SubRouteID': '159908', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '967桃園酒廠', 'En': '967 Taiwan Tobacco and Wine Board'}, 'Direction': 0, 'FirstBusTime': '0510', 'LastBusTime': '2130', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2115'}, {'SubRouteUID': 'NWT159908', 'SubRouteID': '159908', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '967桃園酒廠', 'En': '967 Taiwan Tobacco and Wine Board'}, 'Direction': 1, 'FirstBusTime': '0510', 'LastBusTime': '2130', 'HolidayFirstBusTime': '0540', 'HolidayLastBusTime': '2115'}]",11,"{'Zh_tw': '967', 'En': '967'}",體育大學行政教學大樓,National Taiwan Sport University Administrative ed,捷運市政府站,MRT Taipei City Hall Sta.,三段票,3 Segment,高公局、行天宮-松山機場,FreewayBureau、Xingtian Temple-Songshan Airport,https://ebus.gov.taipei/MapOverview?nid=0400096700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18128,18128,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT159910', 'SubRouteID': '159910', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '967直', 'En': '967 Express'}, 'Direction': 0, 'FirstBusTime': '0615', 'LastBusTime': '1800', 'HolidayFirstBusTime': '0730', 'HolidayLastBusTime': '1930'}, {'SubRouteUID': 'NWT159910', 'SubRouteID': '159910', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '967直', 'En': '967 Express'}, 'Direction': 1, 'FirstBusTime': '0615', 'LastBusTime': '1800', 'HolidayFirstBusTime': '0730', 'HolidayLastBusTime': '1930'}]",11,"{'Zh_tw': '967直', 'En': '967Express'}",體育大學行政教學大樓,National Taiwan Sport University Administrative ed,捷運市政府站,MRT Taipei City Hall Sta.,三段票,3 Segment,高公局、行天宮-松山機場,FreewayBureau、Xingtian Temple-Songshan Airport,https://ebus.gov.taipei/MapOverview?nid=0400096730,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18148,18148,True,"[{'OperatorID': '16224', 'OperatorName': {'Zh_tw': '國光客運'}, 'OperatorCode': 'KuoKuangBus', 'OperatorNo': '1101'}]",005,015,"[{'SubRouteUID': 'NWT159977', 'SubRouteID': '159977', 'OperatorIDs': ['16224'], 'SubRouteName': {'Zh_tw': '582經工業區', 'En': '582 Industrial Dist. '}, 'Direction': 0, 'FirstBusTime': '0710', 'LastBusTime': '1840', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '2000'}, {'SubRouteUID': 'NWT159977', 'SubRouteID': '159977', 'OperatorIDs': ['16224'], 'SubRouteName': {'Zh_tw': '582經工業區', 'En': '582 Industrial Dist. '}, 'Direction': 1, 'FirstBusTime': '0710', 'LastBusTime': '1840', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '2000'}]",11,"{'Zh_tw': '582經工業區', 'En': '582 Industrial Dist.'}",立體停車場(五股公有市場),Parking Lot(Wugu Market),臺北車站(鄭州),Taipei Main Sta.(Zhengzhou),一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0454058290,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18168,18168,False,"[{'OperatorID': '16189', 'OperatorName': {'Zh_tw': '中興巴士', 'En': 'Zhongxing Bus'}, 'OperatorCode': 'ZhongxingBus', 'OperatorNo': '0410'}]",005,015,"[{'SubRouteUID': 'NWT160017', 'SubRouteID': '160017', 'OperatorIDs': ['16189'], 'SubRouteName': {'Zh_tw': '蘆洲-中正高中'}, 'Direction': 0, 'FirstBusTime': '0650', 'LastBusTime': '0650'}]",11,"{'Zh_tw': '蘆洲-中正高中', 'En': 'Luzhou-ZZHS'}",蘆洲,Luzhou,中正高中,Zhongzheng High School,二段票,2 Segment,捷運徐匯中學站,MRT St. Ignatius High School,https://ebus.gov.taipei/MapOverview?nid=0463007000,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18208,18208,False,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT160087', 'SubRouteID': '160087', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '林口-臺北車站(承德)', 'En': 'linkou-Taipei Main Station(Chengde)'}, 'Direction': 0, 'FirstBusTime': '0620', 'LastBusTime': '0650'}]",11,"{'Zh_tw': '林口-臺北車站(承德)', 'En': 'linkou-Taipei Main Station(Chengde)'}",松柏蘆,Songbolu,臺北車站(承德),Taipei Main Sta. (Chengde),二段票,2 Segment,台北ˋ交流道,Taipei Interchange,https://ebus.gov.taipei/MapOverview?nid=0463007200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18209,18209,False,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT160088', 'SubRouteID': '160088', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '林口-捷運忠孝敦化站', 'En': 'linkou-MRT Zhongxiao Dunhua Station'}, 'Direction': 0, 'FirstBusTime': '0705', 'LastBusTime': '0805'}]",11,"{'Zh_tw': '林口-捷運忠孝敦化站', 'En': 'linkou-MRT Zhongxiao Dunhua Station'}",台北新都,Taipei Sindou,忠孝敦化路口,Zhongxiao & Dunhua Intersection,三段票,3 Segment,高公局、行天宮-松山機場,FreewayBureau、Xingtian Temple-Songshan Airport,https://ebus.gov.taipei/MapOverview?nid=0463007300,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18248,18248,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT160147', 'SubRouteID': '160147', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '捷運七張站-全球工業區去', 'En': 'MRT Qizhang station-Global Industrial Area Go'}, 'Direction': 0, 'FirstBusTime': '0800', 'LastBusTime': '0900'}, {'SubRouteUID': 'NWT160148', 'SubRouteID': '160148', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '捷運七張站-全球工業區返', 'En': 'MRT Qizhang station-Global Industrial Area Back'}, 'Direction': 1, 'FirstBusTime': '1740', 'LastBusTime': '1830'}]",11,"{'Zh_tw': '捷運七張站-全球工業區', 'En': 'MRT Qizhang station-Global Industrial Area'}",捷運七張站,MRT Qizhang Sta.,全球工業區,Global Industrial Area,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0463007400,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18258,18258,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT160167', 'SubRouteID': '160167', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '712副', 'En': '712 Sub'}, 'Direction': 0, 'FirstBusTime': '0900', 'LastBusTime': '1500'}, {'SubRouteUID': 'NWT160167', 'SubRouteID': '160167', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '712副', 'En': '712 Sub'}, 'Direction': 1, 'FirstBusTime': '0900', 'LastBusTime': '1500'}]",11,"{'Zh_tw': '712副', 'En': '712Sub'}",迴龍,Huilong,土城醫院,Tucheng Hospital,一段票,1 segment,https://ebus.gov.taipei/MapOverview?nid=0400071210,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18268,18268,True,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT160177', 'SubRouteID': '160177', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '橘19副', 'En': 'O19 Sub'}, 'Direction': 0, 'FirstBusTime': '0630', 'LastBusTime': '1900', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1900'}, {'SubRouteUID': 'NWT160177', 'SubRouteID': '160177', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '橘19副', 'En': 'O19 Sub'}, 'Direction': 1, 'FirstBusTime': '0630', 'LastBusTime': '1900', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1900'}]",11,"{'Zh_tw': '橘19副', 'En': 'O19Sub'}",五股,Wugu,三重,Sanchong,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0415001910,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18288,18288,False,"[{'OperatorID': '16177', 'OperatorName': {'Zh_tw': '首都客運'}, 'OperatorCode': 'CapitalBus', 'OperatorNo': '0913'}]",005,015,"[{'SubRouteUID': 'NWT160197', 'SubRouteID': '160197', 'OperatorIDs': ['16177'], 'SubRouteName': {'Zh_tw': '中和自立路-新店', 'En': 'Zhonghe(Zili road)-Xindian'}, 'Direction': 0, 'FirstBusTime': '0650', 'LastBusTime': '0650'}]",11,"{'Zh_tw': '中和自立路-新店', 'En': 'Zhonghe(Zili road)-Xindian'}",中和自立路,Zhonghe Zili Rd.,新店,Xindian,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0463007500,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18318,18318,True,"[{'OperatorID': '16189', 'OperatorName': {'Zh_tw': '中興巴士', 'En': 'Zhongxing Bus'}, 'OperatorCode': 'ZhongxingBus', 'OperatorNo': '0410'}]",005,015,"[{'SubRouteUID': 'NWT160228', 'SubRouteID': '160228', 'OperatorIDs': ['16189'], 'SubRouteName': {'Zh_tw': '918區', 'En': '918Shuttle'}, 'Direction': 0, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT160228', 'SubRouteID': '160228', 'OperatorIDs': ['16189'], 'SubRouteName': {'Zh_tw': '918區', 'En': '918Shuttle'}, 'Direction': 1, 'FirstBusTime': '0600', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '2100'}]",11,"{'Zh_tw': '918區', 'En': '918Shuttle'}",泰山,Taishan,板橋,Banqiao,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0400091820,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18368,18368,False,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT160288', 'SubRouteID': '160288', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '中和左岸社區-捷運頂溪站', 'En': 'Zhonghe ZuoAn Commumity-MRT Dingxi Station'}, 'Direction': 0, 'FirstBusTime': '0720', 'LastBusTime': '0720'}]",11,"{'Zh_tw': '中和左岸社區-捷運頂溪站', 'En': 'Zhonghe ZuoAn Commumity-MRT Dingxi Station'}",中和左岸社區,Zhonghe ZuoAn Commumity,捷運頂溪站,MRT Dingxi Sta.,二段票,2 Segment,環河西路,Huanhe W. Rd.,https://ebus.gov.taipei/MapOverview?nid=0463007700,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18478,18478,False,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT160417', 'SubRouteID': '160417', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '中和環河西路-永和仁愛路'}, 'Direction': 0, 'FirstBusTime': '0745', 'LastBusTime': '0815'}]",11,"{'Zh_tw': '中和環河西路-永和仁愛路', 'En': ""Zhonghe Huanhe W. Rd-yonghe Ren'ai Rd""}",環河西路,Huanhe W. Rd.,仁愛路,Renai Rd.,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0463007900,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18518,18518,False,"[{'OperatorID': '16243', 'OperatorName': {'Zh_tw': '三峽區公所', 'En': 'Sanxia District Office'}, 'OperatorCode': 'SanxiaDistrictOffice', 'OperatorNo': '0308'}]",005,015,"[{'SubRouteUID': 'NWT160477', 'SubRouteID': '160477', 'OperatorIDs': ['16243'], 'SubRouteName': {'Zh_tw': 'F626天后宮-行修宮-新市民', 'En': 'F626'}, 'Direction': 0, 'FirstBusTime': '0815', 'LastBusTime': '0815', 'HolidayFirstBusTime': '0815', 'HolidayLastBusTime': '0815'}]",11,"{'Zh_tw': 'F626-0815', 'En': 'F626-0815'}",三峽國小,Sanxia Elementary School,白雞行修宮,Baiji Xingxiu Temple,https://ebus.gov.taipei/MapOverview?nid=0454062680,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18538,18538,True,"[{'OperatorID': '16176', 'OperatorName': {'Zh_tw': '臺北客運', 'En': 'Taipei Bus Co., Ltd.'}, 'OperatorCode': 'TaipeiBus', 'OperatorNo': '1407'}]",005,015,"[{'SubRouteUID': 'NWT160507', 'SubRouteID': '160507', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '捷運頂溪站-捷運永寧站', 'En': 'MRT Dingxi Sta.-MRT Yongning Sta.'}, 'Direction': 0, 'FirstBusTime': '1610', 'LastBusTime': '1700'}, {'SubRouteUID': 'NWT160507', 'SubRouteID': '160507', 'OperatorIDs': ['16176'], 'SubRouteName': {'Zh_tw': '捷運頂溪站-捷運永寧站', 'En': 'MRT Dingxi Sta.-MRT Yongning Sta.'}, 'Direction': 1, 'FirstBusTime': '1610', 'LastBusTime': '1700'}]",11,"{'Zh_tw': '捷運頂溪站-捷運永寧站', 'En': 'MRT DingXi Station-MRT YongNing Station'}",捷運頂溪站,MRT DingXi Station,捷運永寧站,MRT Yongning Station,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0463008000,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18558,18558,True,"[{'OperatorID': '16186', 'OperatorName': {'Zh_tw': '淡水客運'}, 'OperatorCode': 'TamshuiBus', 'OperatorNo': '1104'}]",005,015,"[{'SubRouteUID': 'NWT160527', 'SubRouteID': '160527', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '878區', 'En': '878Shuttle'}, 'Direction': 0, 'FirstBusTime': '0720', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '2100'}, {'SubRouteUID': 'NWT160527', 'SubRouteID': '160527', 'OperatorIDs': ['16186'], 'SubRouteName': {'Zh_tw': '878區', 'En': '878Shuttle'}, 'Direction': 1, 'FirstBusTime': '0720', 'LastBusTime': '2100', 'HolidayFirstBusTime': '0720', 'HolidayLastBusTime': '2100'}]",11,"{'Zh_tw': '878區', 'En': '878Shuttle'}",八里,Bali,馬偕醫院,Mackay Memorial Hospital,一段票,1 Segment,https://ebus.gov.taipei/MapOverview?nid=0400087820,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18568,18568,False,"[{'OperatorID': '16179', 'OperatorName': {'Zh_tw': '三重客運'}, 'OperatorCode': 'SanChungBus ', 'OperatorNo': '0301'}]",005,015,"[{'SubRouteUID': 'NWT160537', 'SubRouteID': '160537', 'OperatorIDs': ['16179'], 'SubRouteName': {'Zh_tw': '林口(文化北路)-捷運圓山站', 'En': 'Linkou(Wenhua N. Rd.)-MRT Yuanshan Sta.'}, 'Direction': 0, 'FirstBusTime': '0630', 'LastBusTime': '0650'}]",11,"{'Zh_tw': '林口(文化北路)-捷運圓山站', 'En': 'LINKOU(Wenhua N. Rd.)-MRT Yuanshan Station'}",新北特殊教育學校,Taipei School of Special Education(Jiatianxia Comm,捷運圓山站,MRT Yuanshan Sta.,二段票,2 Segment,台北交流道,Taipei Interchange,https://ebus.gov.taipei/MapOverview?nid=0463008200,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
NWT18728,18728,True,"[{'OperatorID': '16182', 'OperatorName': {'Zh_tw': '大都會客運'}, 'OperatorCode': 'MetropolitanBus', 'OperatorNo': '0303'}]",005,015,"[{'SubRouteUID': 'NWT160787', 'SubRouteID': '160787', 'OperatorIDs': ['16182'], 'SubRouteName': {'Zh_tw': '937副', 'En': '937Sub'}, 'Direction': 0, 'FirstBusTime': '0640', 'LastBusTime': '1910', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1800'}, {'SubRouteUID': 'NWT160787', 'SubRouteID': '160787', 'OperatorIDs': ['16182'], 'SubRouteName': {'Zh_tw': '937副', 'En': '937Sub'}, 'Direction': 1, 'FirstBusTime': '0640', 'LastBusTime': '1910', 'HolidayFirstBusTime': '0800', 'HolidayLastBusTime': '1800'}]",11,"{'Zh_tw': '937副', 'En': '937Sub'}",林口轉運站,Linkou Bus Station,捷運圓山站,MRT Yuanshan Sta.,二段票,2 Segments,高公局,National Freeway Bureau,https://ebus.gov.taipei/MapOverview?nid=0400093710,NewTaipei,NWT,2023-07-13T03:17:16+08:00,3134
