PlateNumb,StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopCountDown,CurrentStop,DestinationStop,StopSequence,StopStatus,MessageType,IsLastBus,DataTime,SrcTransTime,UpdateTime
-1,PIF306757,306757,"{'Zh_tw': '加祿國小枋山分校', 'En': 'Pingtung County Jia Lu Elementary School-Fang Shan Branch School'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,2,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306758,306758,"{'Zh_tw': '加祿國小枋山分校', 'En': 'Pingtung County Jia Lu Elementary School-Fang Shan Branch School'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,13,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306759,306759,"{'Zh_tw': '莿桐活動中心', 'En': 'Cihtong Activity Center'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,12,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306760,306760,"{'Zh_tw': '莿桐活動中心', 'En': 'Cihtong Activity Center'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,3,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306761,306761,"{'Zh_tw': '枋山鄉公所善餘村辦公處', 'En': 'Shanyu Villiage Office'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,4,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306762,306762,"{'Zh_tw': '枋山鄉公所善餘村辦公處', 'En': 'Shanyu Villiage Office'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,11,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306763,306763,"{'Zh_tw': '枋寮分局楓港派出所', 'En': 'Fonggang Police Substation'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,5,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306764,306764,"{'Zh_tw': '枋寮分局楓港派出所', 'En': 'Fonggang Police Substation'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,10,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306765,306765,"{'Zh_tw': '基督教中華循理會竹坑教會', 'En': 'Chinese Methodist Church Chuk Hang'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,9,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306766,306766,"{'Zh_tw': '基督教中華循理會竹坑教會', 'En': 'Chinese Methodist Church Chuk Hang'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,6,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306767,306767,"{'Zh_tw': '內獅巷', 'En': 'Neishih Lane'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,8,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306768,306768,"{'Zh_tw': '內獅巷', 'En': 'Neishih Lane'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,7,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306769,306769,"{'Zh_tw': '嘉和福德宮前', 'En': 'Jiahe Fu-de Temple'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,8,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306770,306770,"{'Zh_tw': '嘉和福德宮前', 'En': 'Jiahe Fu-de Temple'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,7,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306771,306771,"{'Zh_tw': '枋山地區農會-加祿辦事處', 'En': 'Fang Shan Area Farmers Association-Jialu Office'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,9,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306772,306772,"{'Zh_tw': '枋山地區農會-加祿辦事處', 'En': 'Fang Shan Area Farmers Association-Jialu Office'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,6,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306773,306773,"{'Zh_tw': '枋寮分局加祿派出所', 'En': 'Jialu Police Substation'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,10,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306774,306774,"{'Zh_tw': '枋寮分局加祿派出所', 'En': 'Jialu Police Substation'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,5,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306775,306775,"{'Zh_tw': '枋寮醫院', 'En': 'FangLiao General Hospital'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,11,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306776,306776,"{'Zh_tw': '枋寮醫院', 'En': 'FangLiao General Hospital'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,4,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306777,306777,"{'Zh_tw': '枋寮轉運站', 'En': 'Fangliao Train station'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,12,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306778,306778,"{'Zh_tw': '枋寮轉運站', 'En': 'Fangliao Train station'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,3,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306779,306779,"{'Zh_tw': '東港安泰醫院', 'En': 'Donggang An Tai Hospital'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,13,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306780,306780,"{'Zh_tw': '東港安泰醫院', 'En': 'Donggang An Tai Hospital'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,2,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF306781,306781,"{'Zh_tw': '東港漁港漁產品直銷中心', 'En': 'Hua Qiao Market'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,1,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF307037,307037,"{'Zh_tw': '枋山鄉公所', 'En': 'Fangshan Township Office'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003902,003902,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",1,0,-1,307037,14,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF307038,307038,"{'Zh_tw': '東港漁港漁產品直銷中心', 'En': 'Hua Qiao Market'}",PIF0039,0039,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",PIF003901,003901,"{'Zh_tw': '幸福枋山1路', 'En': '幸福枋山1路'}",0,0,-1,307038,14,1,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305387,305387,"{'Zh_tw': '中山漁港', 'En': 'Zhongshan Fishing Port'}",PIF0040,0040,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",PIF004001,004001,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",0,0,-1,305399,2,4,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305387,305387,"{'Zh_tw': '中山漁港', 'En': 'Zhongshan Fishing Port'}",PIF0040,0040,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",PIF004002,004002,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",1,0,-1,305426,21,4,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305388,305388,"{'Zh_tw': '片埔路口', 'En': 'Pian-Pu Intersection'}",PIF0040,0040,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",PIF004001,004001,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",0,0,-1,305399,4,4,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305388,305388,"{'Zh_tw': '片埔路口', 'En': 'Pian-Pu Intersection'}",PIF0040,0040,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",PIF004002,004002,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",1,0,-1,305426,19,4,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
-1,PIF305389,305389,"{'Zh_tw': '南仁漁港', 'En': 'Nanren Fishing Port'}",PIF0040,0040,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",PIF004001,004001,"{'Zh_tw': '幸福滿州2路', 'En': '幸福滿州2路'}",0,0,-1,305399,3,4,2,False,2023-07-14T00:46:53+08:00,2023-07-14T00:46:54+08:00,2023-07-14T00:46:59+08:00
