StationUID,StationID,StationName,Geometry,UpdateDate,CheckDate
NAN131900,131900,龍泉公園,POINT (120.7478236 23.835769),2023-07-13T00:00:00,2023-07-14T00:19:20.67
NAN132056,132056,民生集賢街口,POINT (120.791046 23.828229),2023-07-13T00:00:00,2023-07-14T00:19:20.593
NAN132057,132057,民生集賢街口,POINT (120.7910235 23.8284934),2023-07-13T00:00:00,2023-07-14T00:19:20.797
NAN127350,127350,碧山南路,POINT (120.676372294953 23.9782722813663),2023-07-13T00:00:00,2023-07-14T00:19:20.53
NAN132311,132311,埔里總站,POINT (120.969086 23.963509),2023-07-13T00:00:00,2023-07-14T00:19:20.767
NAN125764,125764,聯合新村,POINT (120.69026 23.88716),2023-07-13T00:00:00,2023-07-14T00:19:20.42
NAN131901,131901,龍泉公園,POINT (120.7480807 23.8358704),2023-07-13T00:00:00,2023-07-14T00:19:20.623
NAN132591,132591,南投高中,POINT (120.682 23.9089),2023-07-13T00:00:00,2023-07-14T00:19:20.733
NAN132616,132616,南基醫院,POINT (120.6856062 23.8990992),2023-07-13T00:00:00,2023-07-14T00:19:20.67
NAN132617,132617,南基醫院,POINT (120.6859225 23.8988275),2023-07-13T00:00:00,2023-07-14T00:19:20.873
NAN132608,132608,新南社區,POINT (120.69253 23.871605),2023-07-13T00:00:00,2023-07-14T00:19:20.733
NAN131153,131153,百姓公,POINT (120.6932428 23.863292),2023-07-13T00:00:00,2023-07-14T00:19:20.623
NAN134070,134070,宏仁國中,POINT (120.97116 23.9614),2023-07-13T00:00:00,2023-07-14T00:19:20.827
NAN132609,132609,新南社區,POINT (120.692929 23.87154),2023-07-13T00:00:00,2023-07-14T00:19:20.703
NAN127002,127002,法院簡易庭,POINT (120.69291 23.86943),2023-07-13T00:00:00,2023-07-14T00:19:20.5
NAN134073,134073,鹽土子,POINT (120.97431 23.95519),2023-07-13T00:00:00,2023-07-14T00:19:20.797
NAN134083,134083,祥盛商行,POINT (120.98134 23.93974),2023-07-13T00:00:00,2023-07-14T00:19:20.75
NAN134079,134079,鐵工廠,POINT (120.9773 23.94827),2023-07-13T00:00:00,2023-07-14T00:19:20.797
NAN134086,134086,亞歷山大,POINT (120.98452 23.93725),2023-07-13T00:00:00,2023-07-14T00:19:20.953
NAN132086,132086,三興里,POINT (120.68602 23.90365),2023-07-13T00:00:00,2023-07-14T00:19:20.703
NAN134093,134093,內底林,POINT (120.986697 23.932789),2023-07-13T00:00:00,2023-07-14T00:19:20.907
NAN134081,134081,十一份,POINT (120.979262 23.94502),2023-07-13T00:00:00,2023-07-14T00:19:20.797
NAN127369,127369,碧山南路,POINT (120.67644 23.97804),2023-07-13T00:00:00,2023-07-14T00:19:20.577
NAN134095,134095,麒麟國小,POINT (120.99053 23.93137),2023-07-13T00:00:00,2023-07-14T00:19:20.873
NAN134111,134111,卓社入口處,POINT (121.017762 23.916216),2023-07-13T00:00:00,2023-07-14T00:19:21.063
NAN134109,134109,寬龍宮,POINT (121.00353 23.92189),2023-07-13T00:00:00,2023-07-14T00:19:20.827
NAN134106,134106,慈雲寺,POINT (120.99892 23.9261),2023-07-13T00:00:00,2023-07-14T00:19:20.873
NAN134068,134068,中正路口,POINT (120.966635 23.96584),2023-07-13T00:00:00,2023-07-14T00:19:20.78
NAN134115,134115,帝納,POINT (121.045464 23.911145),2023-07-13T00:00:00,2023-07-14T00:19:21
NAN131677,131677,福興巷,POINT (120.7131337 23.8312087),2023-07-13T00:00:00,2023-07-14T00:19:20.657
NAN134107,134107,麒麟橋,POINT (121.00194 23.92387),2023-07-13T00:00:00,2023-07-14T00:19:20.873
NAN134117,134117,法治,POINT (121.04819 23.9104),2023-07-13T00:00:00,2023-07-14T00:19:20.953
