RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
614129D,大武街,14129,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614130D,大武街,14130,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614131D,大武路一段,14131,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614132D,大武路二段,14132,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614133D,大武路三段,14133,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617208D,大社,17208,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614134D,大信路,14134,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614135D,大勇街,14135,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614136D,大勇街,14136,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614137D,大勇街,14137,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614138D,大勇街,14138,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614139D,大勇路,14139,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617209D,大洋,17209,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617210D,大洲,17210,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617211D,大埔口,17211,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614140D,大埔街,14140,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614141D,大埔路一段,14141,6,市區一般道路,D,臺南市,Tainan,2018-09-28
614142D,大埔路二段,14142,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617212D,大埕,17212,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617213D,大埕,17213,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614143D,大埕街,14143,6,市區一般道路,D,臺南市,Tainan,2018-09-28
617214D,大埤寮,17214,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617215D,大崎,17215,6,市區一般道路,D,臺南市,Tainan,2022-02-15
617216D,大排竹,17216,6,市區一般道路,D,臺南市,Tainan,2022-02-15
616831D,大涼路,16831,6,市區一般道路,D,臺南市,Tainan,2022-02-15
614144D,大眾一街,14144,6,市區一般道路,D,臺南市,Tainan,2018-09-28
616832D,大眾二街,16832,6,市區一般道路,D,臺南市,Tainan,2022-02-15
