StopUID,StopID,StopName,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopSequence,StopStatus,SrcUpdateTime,UpdateTime
LIE32,32,"{'Zh_tw': '八八坑道-進機場', 'En': 'Tunnel 88'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,4,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE33,33,"{'Zh_tw': '機場', 'En': 'Airport'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,5,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE34,34,"{'Zh_tw': '八八坑道-出機場', 'En': 'Tunnel 88'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,6,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE35,35,"{'Zh_tw': '復興村', 'En': 'Renaissance Village'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,7,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE4,4,"{'Zh_tw': '縣立醫院', 'En': 'Prefectural Hospital'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,9,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE5,5,"{'Zh_tw': '福澳嶺', 'En': 'Australia Fu Ling'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,10,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE6,6,"{'Zh_tw': '聚英路', 'En': 'Juying road'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,11,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE7,7,"{'Zh_tw': '青檀澳', 'En': 'Pteroceltis Australia'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,12,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE8,8,"{'Zh_tw': '加油站', 'En': 'Gas station'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,13,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
LIE9,9,"{'Zh_tw': '神農山莊', 'En': 'Shennong Mountain'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",LIE8,8,"{'Zh_tw': '山線介壽發(15:30)', 'En': 'Mountain Jieshou departure (15:30)'}",0,14,3,2023-07-14T00:47:27+08:00,2023-07-14T00:47:12+08:00
