RoadID,RoadName,RoadNameID,RoadClass,RoadClassName,CityID,CityName,City,UpdateDate
625079F,上坑子口路,25079,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625080F,上昇路,25080,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627963F,上橫坪,27963,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627964F,下六股,27964,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627965F,下田寮,27965,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625074F,下石厝路,25074,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627966F,下圭柔山,27966,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625075F,下竹圍街,25075,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627967F,下坑,27967,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627968F,下坑子口,27968,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627969F,下社,27969,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625076F,下社路,25076,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627970F,下員坑,27970,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627971F,下紙寮坑,27971,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627972F,下罟子,27972,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627973F,下福,27973,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625077F,下福路,25077,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627974F,下橫坪,27974,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625078F,下雙溪街,25078,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625081F,千歲街,25081,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625082F,千歲路,25082,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627975F,口湖子,27975,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627976F,土地公山,27976,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627977F,土地公坑,27977,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627978F,土地公後,27978,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627979F,土地公埔,27979,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625083F,土地公嶺街,25083,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625084F,土庫尖路,25084,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627980F,大中山,27980,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625085F,大仁街,25085,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625086F,大仁街,25086,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625087F,大仁街,25087,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625088F,大仁街,25088,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625089F,大仁街,25089,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625090F,大仁路,25090,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627982F,大孔尾,27982,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627983F,大水堀,27983,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627984F,大水堀,27984,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627652F,大水湳路,27652,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627985F,大片頭,27985,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627986F,大牛稠,27986,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627987F,大丘田,27987,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627653F,大古路,27653,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627988F,大平,27988,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625091F,大同北路,25091,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625092F,大同南路,25092,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625093F,大同街,25093,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625094F,大同街,25094,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625095F,大同街,25095,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625096F,大同街,25096,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625097F,大同街,25097,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625098F,大同路,25098,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625099F,大同路,25099,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625100F,大同路,25100,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625101F,大同路一段,25101,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625102F,大同路二段,25102,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625103F,大同路三段,25103,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625104F,大安街,25104,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625105F,大安路,25105,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625106F,大安路,25106,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625110F,大庄路,25110,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625107F,大成路,25107,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625108F,大有街,25108,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625109F,大有路,25109,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627989F,大竹圍,27989,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627990F,大舌湖,27990,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625111F,大利路,25111,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627991F,大坑,27991,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627992F,大坪,27992,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625112F,大坪街,25112,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625113F,大忠街,25113,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625114F,大明街,25114,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625115F,大東街,25115,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625116F,大信街,25116,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625117F,大勇街,25117,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625118F,大勇街,25118,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625119F,大勇街,25119,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625120F,大勇街,25120,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625121F,大勇路,25121,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625122F,大勇路,25122,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627654F,大科一路,27654,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625123F,大科路,25123,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627993F,大厝,27993,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625124F,大埔路,25124,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625125F,大埔路,25125,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
627994F,大埔路台北新城,27994,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627814F,大埔路吉慶公園城,27814,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627995F,大埔路有勝一村,27995,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627996F,大埔路有勝二村,27996,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627997F,大埔路有勝新村,27997,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627998F,大埔路東泰新村,27998,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627999F,大埔路國宅新村,27999,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628000F,大埔路頂埔巷,28000,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628001F,大埔路慶安新村,28001,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
627815F,大埔路錢龍新城,27815,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625126F,大崁一街,25126,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625127F,大崁二街,25127,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625128F,大崁三街,25128,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628002F,大崁腳,28002,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625129F,大崁腳街,25129,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
628003F,大格門,28003,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628004F,大埤,28004,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628005F,大埤頭,28005,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628006F,大堀湖,28006,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628007F,大崙,28007,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628009F,大崙尾,28009,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628008F,大崙脚,28008,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
628010F,大粗坑,28010,6,市區一般道路,F,新北市,NewTaipei,2022-02-15
625130F,大粗坑路,25130,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625131F,大智街,25131,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
625132F,大智街,25132,6,市區一般道路,F,新北市,NewTaipei,2018-09-28
