RoadClass,RoadClassName,RoadID,RoadName,RoadNameID,Geometry,InfoDate
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.52242969827205 24.217477844027314, 120.52249791274858 24.217584380414849, 120.52266633598265 24.217847420422174, 120.52332441578926 24.219367282773931, 120.52368589468836 24.2202021180334, 120.52382253768008 24.220523703006563, 120.52426702760135 24.221569791712568, 120.52428037983577 24.221601213125552, 120.52429306837053 24.221631078711368, 120.52430155347395 24.221651049056732, 120.52437823057096 24.221831502521866, 120.52438939385547 24.221874282372312, 120.5244496619224 24.222105232770332, 120.52445832689034 24.222219071652887, 120.52446942182644 24.222364829273488, 120.52446366166873 24.222471520344413, 120.5244545407445 24.222528296343853, 120.5244406812925 24.222614565609774, 120.52441208195205 24.222717966061339, 120.52440674717366 24.222737259217183, 120.52438104454961 24.222812474915827, 120.52436806823187 24.222850445191966, 120.5242877524779 24.223014657800263, 120.52419315099314 24.22316274286635, 120.524174678019 24.223185171958164, 120.52411387935206 24.223258984714448, 120.52403966100167 24.22333628054497, 120.52403926170268 24.223336696031765, 120.52400384550117 24.223373581725468, 120.52399373082608 24.223384115484578, 120.52388490026794 24.223476271712627, 120.52378786791587 24.223545128305091, 120.52376159692017 24.223563768553106, 120.52364744957015 24.223628052992296, 120.52357410266279 24.22366247364431, 120.52351268885957 24.223691294217929, 120.52336912828275 24.223749607158709, 120.52305068284284 24.223871908661692, 120.52250626385307 24.224066284531432, 120.52202757091572 24.224237190793758, 120.52039317630408 24.22481712580975, 120.51973873335589 24.225049334359369, 120.51969260353087 24.225066250607028, 120.51850467555039 24.225501839938033, 120.51848904803126 24.225507571317394, 120.51848128508334 24.225510415873032, 120.51845439265617 24.225520277838598, 120.51774065021095 24.225763883496484)",2021-10-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.55432798035213 24.301384671865151, 120.55425457948536 24.301228776187145, 120.55412600431168 24.30091407552419, 120.55385076590017 24.300250017024723, 120.55376331132777 24.299963574859134, 120.55328308864364 24.298381157464519, 120.55327020405673 24.298336275898464, 120.55327008984284 24.2983358774988, 120.55294019153666 24.297186606876437, 120.55288508737692 24.29699463939113)",2021-10-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10409663335304 23.229818507717994, 120.10409338050522 23.230498101106548, 120.104093287875 23.23051846265696, 120.1040932006407 23.23053563880876, 120.10409107824069 23.230979836450331)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10400073144865 23.231041583002707, 120.10399976377812 23.230500858427945, 120.1039997314025 23.230481498722213, 120.10399969363107 23.230459660484996, 120.10399855508933 23.229822283971259)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10114908736057 23.217669857577903, 120.10115992868782 23.217688908816115, 120.10119553824359 23.217751502529893, 120.10123163073524 23.217814949700198, 120.10158301654303 23.218432596886885, 120.10182687131316 23.218871407589461, 120.10185783946781 23.218927143073245, 120.10189254430554 23.218989588398813, 120.10206972333913 23.219308423245195, 120.10278717099118 23.220701164627087, 120.10297616711648 23.2211158159422, 120.10323519794611 23.221742858346261, 120.10326700966482 23.221824939469457, 120.10329052873499 23.221885614929249, 120.10329506941196 23.221897328598914)",2022-02-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10321020938375 23.221930777083742, 120.10320495554436 23.221917211709979, 120.1031965729635 23.221895556035122, 120.10317730768668 23.22184808981757, 120.10289692695164 23.221157068743764, 120.10270047454731 23.220731947521415, 120.10219011288348 23.219741109564609, 120.10179927471677 23.219033846734703, 120.10176673094998 23.218974953731163, 120.10173768014988 23.218922382062317, 120.10112097994931 23.217806385456356, 120.10108489285358 23.217741069494821, 120.10105366839218 23.217684572285236)",2022-02-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09714367064396 23.1990623709317, 120.09714107699915 23.200451560890883, 120.09714093670493 23.200524924885428, 120.09714091152387 23.200536009928953, 120.09714077212902 23.200612221177096, 120.0971393754819 23.201356844542772, 120.09713042722751 23.204235199394986, 120.09722509795995 23.205589187191265)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.15151188816321 23.310579498944776, 120.15125165404061 23.31002749057626, 120.15084168729413 23.309161115193376, 120.150575765859 23.3086013933397, 120.15056571683442 23.308580249379077, 120.1505558072048 23.308559393201506, 120.15043507861606 23.308305276267561, 120.15002287525556 23.307435736170362, 120.14961857873448 23.3065767559126, 120.14920298672848 23.305704038510612, 120.14879753547791 23.304848198685477, 120.14838755344294 23.303990236460322, 120.14802703052305 23.303225694010621)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.1480468830573 23.303045182089534, 120.14825875164013 23.303489041586033, 120.14860460391935 23.304221906316002, 120.14892765568686 23.304901715541803, 120.1493126752398 23.305717258544689, 120.14970318155667 23.306536908751411, 120.1500915088161 23.307354508503806, 120.15047875868788 23.308168025334169, 120.15064613780908 23.308520225927737, 120.15065607531767 23.308541135165285, 120.15066607398023 23.308562166710658, 120.15087362221993 23.308998891885381, 120.15115965609334 23.309609261758055, 120.15145254190134 23.310225523089457, 120.15160472697664 23.310542647425279)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10611363823386 23.241730336685748, 120.10576719510004 23.240568686895415, 120.10504056806781 23.238127204706757, 120.10477417718664 23.237161779792359, 120.10468305967549 23.236772089160638, 120.10464060448032 23.236590504348328, 120.1046109790135 23.23646381685171, 120.1045391897319 23.236156752332306, 120.10436297027491 23.235240109343636, 120.10424233791366 23.234406342478792, 120.10415252441953 23.233655874419128, 120.10405833662298 23.232731960411684, 120.10403130390159 23.232273015687156, 120.10403019503758 23.232254190178764, 120.10402909156937 23.232235465394467, 120.10400314792696 23.231794948677987, 120.10400073144865 23.231041583002707)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10409107824069 23.230979836450331, 120.10408681635352 23.231264327986423, 120.10410144832326 23.231845754078336, 120.10412566526725 23.232267698895214, 120.10412679841306 23.232287407537854, 120.10412794954527 23.232307467815417, 120.10416037999755 23.232872660245107, 120.10432808287476 23.234390170869744, 120.10446641209535 23.235274018281359, 120.10463090888936 23.236149073920672, 120.10471617091457 23.236500400373245, 120.10474779827234 23.2366306986479, 120.10479154489394 23.23681096145674, 120.104864019459 23.237109606523177, 120.10512097375397 23.23804294992226, 120.10585600495074 23.240552953256213, 120.10632363982415 23.242124612061275)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.0870392361719 23.152535185850184, 120.08707219812345 23.152613540182756, 120.08707173856999 23.152622326559197, 120.08705417750832 23.152957139660316, 120.08706003029624 23.153069268032368)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09281688838871 23.152458824415248, 120.09285401689942 23.152518832578096, 120.09285362659364 23.152531545394538, 120.09285329924046 23.152542169085905, 120.09285467790107 23.152564444393647, 120.09285759260388 23.152611644411934, 120.09286021232901 23.152654034855857, 120.09286961204305 23.152806233420961, 120.09289838765051 23.153010885843742)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09280576557364 23.153032660229144, 120.09279720492714 23.152811393730872, 120.09279012456466 23.152689731645864, 120.09278781780358 23.152650129100209, 120.09278529340668 23.152606765589837, 120.09278114393476 23.152535502411581, 120.0927805998449 23.152526150361609, 120.09281688838871 23.152458824415248)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.08695395705956 23.153120217324215, 120.0869808413928 23.152977777302624, 120.08699129421291 23.152621226688325, 120.08699183650413 23.152602690761626, 120.0870392361719 23.152535185850184)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09332059417011 23.152428210593484, 120.09323516217307 23.152514249632986, 120.0931561900062 23.15254933038733, 120.09310922201303 23.152581317473846, 120.09306703121854 23.152617462126216, 120.09302955107296 23.152657811109123, 120.09299724562641 23.152701832023979, 120.0929542337509 23.152782851947109, 120.09293178757196 23.15282528196127, 120.09289838765051 23.153010885843742)",2020-09-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.08761767201804 23.152548715251044, 120.08747847764971 23.152629995977577, 120.08736573504075 23.152695819156804, 120.08733177664021 23.152712690438364, 120.08727564365608 23.152754893823328, 120.08721774260482 23.152815312077053, 120.08717294197777 23.152881884391491, 120.08712472212824 23.152968178838421, 120.08706003029624 23.153069268032368)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09280576557364 23.153032660229144, 120.09273402395615 23.15282887295416, 120.09267850520894 23.152750148100893, 120.09266817109926 23.152735493648152, 120.09265809059843 23.152723826743284, 120.09263813734026 23.152700736649706, 120.09262034155563 23.152680142174859, 120.09258906943012 23.152652774006356, 120.09255537632964 23.152628060636516, 120.09251830087896 23.152605055978597, 120.09248135133339 23.152586386052917, 120.09242219572786 23.152555497038634, 120.09228557881647 23.152484154720014)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.08695395705956 23.153120217324215, 120.08692242592929 23.153006498051468, 120.08689329239155 23.152942535569593, 120.08684636127066 23.15285248015789, 120.08682435575952 23.152820420226249, 120.086799989528 23.152789709277727, 120.08677451892902 23.152761728670896, 120.08674718223676 23.152735730169866, 120.08671848846757 23.152711176879336, 120.08668749782987 23.152688270247552, 120.08665227678125 23.15266547872892, 120.08655514640293 23.152615260585833, 120.08649330272385 23.152583284291211, 120.08634114912479 23.152518854161826)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09289838765051 23.153010885843742, 120.09290373681802 23.153410590426461, 120.09290860304964 23.153583501277637, 120.09290136980246 23.153761919576993, 120.09288420983853 23.153921691333039, 120.0928591214514 23.154064685337005, 120.09282195876642 23.154209471689796, 120.09278076352143 23.154356091760292, 120.09272764416551 23.154482195596927, 120.09266035329279 23.154623086985907, 120.09258508273547 23.154754639814826, 120.09249166745656 23.154893524816373, 120.09239834210985 23.155019396627893, 120.09230512917838 23.155128536552752, 120.09217561870992 23.155254200620902, 120.09205428487746 23.155359463568459, 120.09189064873453 23.155477492392436, 120.09173319093406 23.155573250405212, 120.0916302896062 23.155628427410022, 120.09153045946323 23.155679503506349, 120.09141392261449 23.155732622862331, 120.09129625621733 23.155778838122956, 120.09116655149523 23.155826344810009, 120.09082415620992 23.155946437578109, 120.09068233312325 23.15599997242083, 120.09057480028684 23.156043915993962, 120.09044826927231 23.156101233385243, 120.09033369474423 23.156160192938614, 120.09023040670797 23.156221001498068, 120.09018097457238 23.156253322233113, 120.09013479978125 23.156285793154893, 120.09009008548912 23.156319643636721, 120.0900466572275 23.156355155166352, 120.09000512203886 23.156391948229896, 120.08996700517321 23.156428608193778, 120.08993103409 23.156466219640379, 120.08989707928686 23.156505010098215, 120.08987472304011 23.156532944839569, 120.0898647378674 23.156545418436338, 120.08985662598252 23.156556532258207, 120.08983766827384 23.15658250018231, 120.08983439384224 23.156586981504063, 120.08980080866047 23.156638152928451, 120.08976984320373 23.156691413477972, 120.08974225290274 23.156745410572285, 120.08971770410881 23.156800796219841, 120.08970544185274 23.156833496468721, 120.08969425608507 23.1568633018, 120.08967662667499 23.156920712720762, 120.08967660868859 23.156920775673314, 120.08967451956346 23.156927571850019, 120.08964969647639 23.15701632594272, 120.08964338413489 23.157054985099535, 120.08962870629978 23.157144814781418, 120.08959035471116 23.157379523446309)",2015-07-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10611363823386 23.241730336685748, 120.10605933896738 23.241666650295713, 120.10585691326605 23.24102739150095, 120.10561452079355 23.240226342871495, 120.10554183039119 23.240005965802709, 120.105541581279 23.240005225660695, 120.10545975376465 23.239843321612057)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10409107824069 23.230979836450331, 120.10412319393026 23.231086335066379, 120.10413830793664 23.231785630802278, 120.10416831741395 23.232281934263881, 120.10416953959259 23.232302102460096, 120.10417078425439 23.232322739203084, 120.10420152757854 23.232831086385602, 120.10425504353555 23.23330987465107, 120.10425505162937 23.233309903429358, 120.10431615336779 23.233564873819944)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10566754302272 23.239591795624904, 120.10568966094911 23.239789797561173, 120.10568975987462 23.239790695084537, 120.10583618569149 23.240323423787004, 120.10609632988178 23.241223990494802, 120.10631899482576 23.241979502851848, 120.10632363982415 23.242124612061275)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.12979320409318 23.278341765060475, 120.12986513007172 23.278284830780365)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.14773104025539 23.302044710594942, 120.1477910601094 23.302285223484319, 120.14802488024407 23.302867868157648, 120.1480468830573 23.303045182089534)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.14802703052305 23.303225694010621, 120.14792316781995 23.303144280184426, 120.14760953824964 23.302555816897495, 120.14753176847637 23.302405809080881, 120.14751196720363 23.302376419236396, 120.14737188880167 23.302168505871919)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09722509795995 23.205589187191265, 120.09740230667114 23.206820952624923, 120.09754661998056 23.207615109749554, 120.09772131868397 23.208377895823276, 120.0979311332153 23.208974858602915, 120.09806154750243 23.20932146990998, 120.0983511417918 23.209989861343104, 120.09856569215299 23.21044281748209, 120.09864332792733 23.210580650276825, 120.09875857245027 23.210785250538947)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09704626777113 23.199060689199484, 120.0970489135766 23.19894382679621, 120.09705070682469 23.198722595371521)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09714440718869 23.198719542173194, 120.0971442632972 23.198744094564347, 120.09714367064396 23.1990623709317)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.15276894702936 23.313244231536089, 120.15247253677819 23.312613933586192, 120.1520659406907 23.311752838123027, 120.15165710079464 23.310887525738792, 120.15160865791324 23.310784760208549, 120.15157367428571 23.310710568837749, 120.15155632546407 23.310673765881631, 120.15153280999129 23.310623875991155, 120.15151188816321 23.310579498944776)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.15160472697664 23.310542647425279, 120.15161760077171 23.310569470604662, 120.15164123135776 23.310618716580564, 120.15165813141766 23.31065392773661, 120.15169385518732 23.310728374514895, 120.15174057496768 23.310825723428422, 120.15201873887372 23.311417465643558, 120.15229039078895 23.311994667619842, 120.15256619757201 23.31256883888085, 120.15288897144899 23.313255982977296)",2014-08-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.08959035471116 23.157379523446309, 120.08958839508841 23.165111951055735, 120.08959254635897 23.165181519011924, 120.08959643143021 23.165246682088764, 120.08960023826046 23.165310520464175, 120.08965665363178 23.166256799711562, 120.08967969336322 23.166494821478864, 120.08973784532532 23.167095535330759, 120.08976342474227 23.167284156438711, 120.08977176865221 23.167345693449022, 120.0897822853243 23.16742324288839, 120.08985160776558 23.167934456210219, 120.08991936268853 23.168351469145023, 120.09006071632905 23.169125296195489, 120.09018713402907 23.169698255170374, 120.09040913887077 23.170587997638052, 120.09061584624442 23.171332082309789, 120.0907965964858 23.171900332434461, 120.09104159339483 23.172589937075998, 120.09104851637596 23.172609430780653, 120.09105532334456 23.172628589937517, 120.0910842977022 23.172710140460651, 120.09133414645373 23.173335901330859, 120.09133433441207 23.17333637347491, 120.09151378333445 23.173785808768116, 120.09182969898143 23.174489236888803, 120.09184965044108 23.174533662498561, 120.09187301392853 23.174585681084352, 120.09191702674946 23.174683682905709, 120.09210666409138 23.175080779454447, 120.09214050468063 23.175151646931, 120.09216725861211 23.175207665701237, 120.0922194975318 23.175317053839024, 120.092272204099 23.175427425835096, 120.09233284538459 23.175554405611365, 120.09274890593736 23.176425625642139, 120.09277402849864 23.176478235082527, 120.09280231487503 23.17653746173454, 120.09339994495156 23.177788865663672, 120.09344275807689 23.177878517279794, 120.09348465749099 23.177966252440626, 120.09381776457826 23.178663745035863, 120.0942077528855 23.17948963563822, 120.09490494510715 23.1809993365502, 120.0952274464895 23.181775453274611, 120.09559084813918 23.182710110583173, 120.09593313010998 23.183730481376642, 120.09614028984254 23.184436328673655, 120.09630606457324 23.185038824981859, 120.0964467095481 23.185631992622405, 120.09662340474642 23.186427614742684, 120.09675294579188 23.187123201674467, 120.09687504494741 23.187864796123506, 120.09694943326974 23.188399691292773, 120.09707302529989 23.189587542830907, 120.09712462210371 23.190340416576987, 120.09715714608546 23.19104143091738, 120.09716075146753 23.1913034528921, 120.09716182256011 23.191381304503636, 120.09716289994799 23.191459663332864, 120.09717022222799 23.191991784093602, 120.0971549049749 23.194414602651818, 120.09714897484537 23.196852207863174, 120.097148767102 23.196937426720922, 120.09714856475455 23.197020204818671, 120.09714534608088 23.1983358823951, 120.09714534428224 23.198336610845956, 120.09714440718869 23.198719542173194)",2016-10-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10399855508933 23.229822283971259, 120.10399852990827 23.229808277929749, 120.10400702850166 23.228845448458742, 120.104007345063 23.228811893853845, 120.10400764453721 23.228777651267649, 120.10402385481711 23.226945254719794, 120.10396634047424 23.225434420662054, 120.10393416542945 23.22511500125637, 120.10393414204702 23.225114744050245, 120.10391344504956 23.224909335297639, 120.10381677242617 23.224182425878325, 120.1037297162535 23.223781315655231, 120.10371838209767 23.223729086628111, 120.10370545794058 23.223669536220143, 120.10363312906577 23.223336298731226, 120.10363298967081 23.223335656615291, 120.10363260476095 23.223333874159039, 120.10362343617271 23.223291623109958, 120.10344000415296 23.222605926922029, 120.10337367285683 23.222396888505671, 120.10331876115197 23.22222385264871, 120.10329637522761 23.222153308928114, 120.10323051967282 23.221983217451566, 120.10321020938375 23.221930777083742)",2016-11-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.12800836369513 23.279747893750368, 120.12813091790758 23.279559800544405)",2017-12-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.12640679793549 23.279503426541964, 120.12647559247466 23.279557968625397, 120.12657864039204 23.279618728621472, 120.12674030881828 23.279694189835027, 120.12688336487543 23.279743024820789, 120.12702974212891 23.279779662301621, 120.12718178421198 23.279798001276788, 120.12732602197843 23.279802025742924, 120.12750701054017 23.27978999191464, 120.1276871087731 23.27975249198397, 120.1279174377396 23.27967647858668, 120.12813091790758 23.279559800544405)",2017-12-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10329506941196 23.221897328598914, 120.10331523311163 23.221949337292131, 120.10339044970954 23.222143413687661, 120.10340226140534 23.222180631231197, 120.10346343508957 23.222373415300922, 120.10353407863488 23.222596037077494, 120.1037211969757 23.223292181588931, 120.10373033588633 23.223333868763063, 120.10373072709149 23.223335650320053, 120.10373086828497 23.223336294234628, 120.10380037418793 23.223653409577253, 120.1038136859529 23.223714127305186, 120.10382487351922 23.223765149442158, 120.10390730178062 23.224141238727213, 120.1040183860398 23.224962066146475, 120.10403215196231 23.225121369355747, 120.10403217804264 23.225121626561872, 120.10406376223295 23.225487111940708, 120.10411023290101 23.226974323506283, 120.10410161559719 23.228776526215768, 120.10410144562525 23.228812430749144, 120.10410127475404 23.228847681475372, 120.10409663335304 23.229818507717994)",2016-11-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.12640679793549 23.279503426541964, 120.12680723906294 23.279626505059184, 120.12695058829911 23.279658625245418, 120.12709935415194 23.279674019840172, 120.12721617518639 23.279677261896154, 120.12739433358172 23.279665369261409, 120.12756904217758 23.279630023207062, 120.12770876175 23.279588722741437, 120.12780579500145 23.279551150864961, 120.12796372494597 23.27947202941067, 120.12818742411037 23.279335869354952, 120.12958552635098 23.278395203675757, 120.12965484339634 23.278348650270061, 120.12974525763764 23.278287929844112, 120.12982245184469 23.278236084827483, 120.12986419657545 23.278208052059995, 120.12995454246823 23.278147380197481, 120.13018191896049 23.277994686105956, 120.13018194324218 23.277994669918144, 120.13043092055057 23.277827476057212, 120.13053176962558 23.277759754409203, 120.13061238215573 23.277720287661225, 120.13072955482517 23.277662919008549, 120.13076145467744 23.277647299583236)",2017-12-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.12813091790758 23.279559800544405, 120.12967068675289 23.278434103850884, 120.12979320409318 23.278341765060475)",2017-12-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.08721030880872 23.114603280217239, 120.08745549277683 23.121082963008405, 120.08745792094635 23.121147159313978, 120.08746053437619 23.121216205663416, 120.08754073591626 23.123335988665019, 120.08754075750005 23.123336557036509, 120.08771413150203 23.127920230634174, 120.08771603266882 23.127970491045403, 120.08771830975229 23.128030690763808, 120.0877186029312 23.128038461805602, 120.08790714579823 23.130881154941392)",2017-12-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.08778876533927 23.130866076907978, 120.0876015705561 23.128043674276171, 120.08760145634221 23.128040666943264, 120.08759923951334 23.127982050930939, 120.08759721693809 23.127928584436688, 120.08742353266996 23.123336551640591, 120.08742351108629 23.123335982369724, 120.0873468690628 23.121310297232469, 120.08734421336487 23.121240099750878, 120.08734185354376 23.121177669713745, 120.08724198562925 23.118538011120393, 120.08722590665036 23.118113074259043, 120.08709650230185 23.114659138908166)",2018-09-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.09951617842898 23.213553398870317, 120.0995413603456 23.213870922505123, 120.09971812928825 23.214479545894392, 120.09991437304996 23.215006760853385, 120.10019891584739 23.215660923213079, 120.10020887853693 23.215683827146961, 120.10022035478562 23.215710215054457, 120.10035423865725 23.216018019715875, 120.10036438121131 23.216041340935192, 120.10068655793839 23.216709526423529, 120.10068740869701 23.216711092143214, 120.1007755530494 23.21687453493189, 120.1008096049793 23.216937677232067, 120.10099657043543 23.217284962131373, 120.10102131618089 23.217330924682472, 120.10114908736057 23.217669857577903)",2021-03-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.10105366839218 23.217684572285236, 120.10105269532573 23.217683431045543, 120.10088039061759 23.21748137406621, 120.10082450404764 23.217387181773063, 120.10074778738056 23.2172578853432, 120.1005840289298 23.21697823665636, 120.10049413719469 23.216824730476958, 120.10041512006183 23.216689800693814, 120.10024447820012 23.216410117832709, 120.10012522989553 23.216214674467722, 120.09982083186594 23.215703143685175, 120.09980860288476 23.215682601370986, 120.09979309947198 23.2156565417161, 120.09977539901547 23.21562680473329, 120.09956623289543 23.2152705041305, 120.09908824142929 23.214405154874044, 120.09874039715169 23.213719285116952, 120.09846832345443 23.213148136477344, 120.09832818299935 23.212828792614744, 120.09821762754154 23.212631562296792)",2021-03-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.13036081300118 23.284570297781045, 120.12974474052737 23.283756347477492, 120.12909009073519 23.282926417120507, 120.12837074461424 23.282070891158753, 120.12778788949959 23.281401148044608, 120.12709284485902 23.280633544302702, 120.12707042026375 23.280610232076583, 120.12706994002576 23.280609734751522, 120.12700632378289 23.280543595010954, 120.12693954912095 23.280474170946263, 120.12571306000973 23.279199042002233, 120.12551740350546 23.279004935929095)",2022-09-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.12383652023925 23.277283197361726, 120.12384209873392 23.277288399040458, 120.12490363599409 23.278283394563061, 120.12631056777855 23.27967023189575, 120.12702061311086 23.280409831648456, 120.12707899799739 23.280470654597082, 120.12708777627995 23.280480405046717, 120.127150340316 23.280549897459878, 120.12778363750488 23.281253409217527, 120.12847388336309 23.282046259627236, 120.12896168643272 23.282629813515143, 120.12966541852427 23.28348389156838, 120.12991708390632 23.283831089233445)",2022-09-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.13036081300118 23.284570297781045, 120.13021426037983 23.2844552187334, 120.12938444873339 23.283486691157918, 120.12924713035079 23.283366820522417, 120.12901670695555 23.283177689498814, 120.12875953232663 23.2829870476142, 120.12845890605377 23.282793664596, 120.12816117829584 23.282623889680792, 120.12742869847568 23.282208376815163, 120.12680686224701 23.281865562445773, 120.12660568480453 23.281732657036571, 120.12650788982728 23.28164273832175, 120.12643844327954 23.281545337247564, 120.12640885108772 23.281488788776642, 120.12638785641445 23.281420271228569, 120.12638108901615 23.281328482823255, 120.12638924766566 23.281242857471966, 120.12642301181256 23.281129508719914, 120.12647058504956 23.2810328954518, 120.1265084860778 23.280975158976446, 120.12656898077387 23.280901999127991, 120.12664537998035 23.280829809648026, 120.12678958087452 23.280711725965432, 120.12689418282037 23.280630587331814, 120.12693859943693 23.280596132505536, 120.12693966243557 23.280595307827241, 120.12700632378289 23.280543595010954, 120.12701287534401 23.280538512042767, 120.12703170624832 23.280523902556126, 120.12708777627995 23.280480405046717, 120.1271363369724 23.280442739640762, 120.12717746566761 23.280410832593873, 120.12756457434568 23.280106059547052, 120.12771281409516 23.27998934822989, 120.12800836369513 23.279747893750368)",2022-09-01T00:00:00
1,省道快速公路,100610,臺61線,610,"LINESTRING (120.14802703052305 23.303225694010621, 120.1475688574169 23.302256434387004, 120.14715779439678 23.301391096821703, 120.14672282110132 23.300528785475137, 120.14633090284894 23.299819524351619, 120.14610066201601 23.299435137021987, 120.14603012818793 23.299327133840222, 120.14596364760428 23.299225343175124, 120.1458977497814 23.2991244302483, 120.14575400484352 23.298904340063302, 120.14533713220294 23.298336359735288, 120.14533683452737 23.29833595414101, 120.14533326242019 23.298331085211487, 120.14479708122042 23.297695996573054, 120.1443644965243 23.297235281982751, 120.14383207988669 23.296724959889048, 120.14333655074131 23.296304227358235, 120.14329353796643 23.296267711285907, 120.1432721260079 23.296249527893451, 120.14324910786013 23.296231749195897, 120.14312275311261 23.296134118794612, 120.14312230614962 23.296133772555606, 120.14310876685613 23.296123310742246, 120.1431078954131 23.296122638049383, 120.14309482106921 23.296112545857341, 120.1430943624149 23.296112190625138, 120.14272398112689 23.295826021853486, 120.14186731482482 23.295241030848956, 120.14088225411285 23.294622743344974, 120.139603437049 23.293848301158221, 120.13877810222766 23.293349669351812, 120.13844494208047 23.293145391946325, 120.13843092794502 23.293136799823515, 120.13841702532557 23.293128276049174, 120.13836215498952 23.293094635109355, 120.13832664795655 23.293072857126731, 120.13828023844235 23.293044404375792, 120.13788367249356 23.292801246580325, 120.13708696399226 23.292277530883382, 120.13623969920286 23.291652618973217, 120.13566353504416 23.291169007643646, 120.13523020121283 23.290774496645781, 120.13504142092495 23.290584093980783, 120.13503665541737 23.290579285305796, 120.13502113941411 23.290563639800212, 120.13500805967431 23.290550445846463, 120.1347858300021 23.290326304215625, 120.13433946769237 23.289835001883887, 120.13382339353484 23.289211900309, 120.13359850546669 23.28892329437457, 120.13356472243402 23.288879933562157, 120.13353048254578 23.288835996284263, 120.13345598720412 23.288740392954821, 120.13343521016691 23.288713727156846, 120.13341200675882 23.288683947006575, 120.13336514848288 23.288623809341402, 120.13305146765117 23.288199958861071, 120.13304867525619 23.288196184406445, 120.1328901778395 23.287982010861185, 120.13227306844738 23.287148092910229, 120.13219492905284 23.28704267887656, 120.13163226102006 23.286283554842214, 120.13135131730951 23.285905130017795, 120.13098807483982 23.285415840368785, 120.13036081300118 23.284570297781045)",2022-09-01T00:00:00
