RouteUID,RouteID,HasSubRoutes,Operators,AuthorityID,ProviderID,SubRoutes,BusRouteType,RouteName,DepartureStopNameZh,DepartureStopNameEn,DestinationStopNameZh,DestinationStopNameEn,RouteMapImageUrl,City,CityCode,UpdateTime,VersionID
KEE0376,0376,True,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE037601', 'SubRouteID': '037601', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '702', 'En': '702'}, 'Headsign': '七堵—友蚋', 'HeadsignEn': 'Qidu — Yourui', 'Direction': 0}, {'SubRouteUID': 'KEE0376A1', 'SubRouteID': '0376A1', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '702A', 'En': '702A'}, 'Headsign': '友蚋—經百三街', 'HeadsignEn': 'Yourui — Via Bai 3rd St.', 'Direction': 0}, {'SubRouteUID': 'KEE0376B1', 'SubRouteID': '0376B1', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '702B', 'En': '702B'}, 'Headsign': '友蚋—回經三和路', 'HeadsignEn': 'Yourui — Via Sanhe Rd.', 'Direction': 0}, {'SubRouteUID': 'KEE0376C1', 'SubRouteID': '0376C1', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '702C', 'En': '702C'}, 'Headsign': '友蚋—去經三和路', 'HeadsignEn': 'Yourui — Via Sanhe Rd.', 'Direction': 0}, {'SubRouteUID': 'KEE0376D1', 'SubRouteID': '0376D1', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '702D', 'En': '702D'}, 'Headsign': '友蚋—回經大德路、百三街', 'HeadsignEn': '(Yourui — Via DaDe Rd. Bai 3rd St.)', 'Direction': 0}]",11,"{'Zh_tw': '702', 'En': '702'}",七堵分站,Qidu Substation,七堵郵局,Keelung Qidu Post Office,http://web.taiwanbus.tw/TMSData/Schematic/file/0376.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0380,0380,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038001', 'SubRouteID': '038001', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '705', 'En': '705'}, 'Headsign': '百福車站—接駁公車', 'HeadsignEn': 'Baifu Station — Shuttle Bus', 'Direction': 0}]",11,"{'Zh_tw': '705', 'En': '705'}",百福火車站,Baifu Railway Station,百福宮,Baifu Temple,http://web.taiwanbus.tw/TMSData/Schematic/file/0380.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0381,0381,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038101', 'SubRouteID': '038101', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '301', 'En': '301'}, 'Headsign': '太白莊→經中山一路', 'HeadsignEn': 'Taibai Village → Via Zhongshan 1st Rd.', 'Direction': 0}]",11,"{'Zh_tw': '301', 'En': '301'}",太白莊,Taibai Village,太白莊,Taibai Village,http://web.taiwanbus.tw/TMSData/Schematic/file/0381.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0382,0382,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038201', 'SubRouteID': '038201', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '706', 'En': '706'}, 'Headsign': '泰安路—自治街', 'HeadsignEn': 'Taian Rd. — Zizhi St.', 'Direction': 0}]",11,"{'Zh_tw': '706', 'En': '706'}",泰安路186之1號,No.186-1 Taian Rd.,自治街,Zizhi St.,http://web.taiwanbus.tw/TMSData/Schematic/file/0382.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0383,0383,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038302', 'SubRouteID': '038302', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '706', 'En': '706'}, 'Headsign': '自治街—泰安路', 'HeadsignEn': 'Zizhi St. — Taian Rd.', 'Direction': 1}]",11,"{'Zh_tw': '706', 'En': '706'}",自治街,Zizhi St.,泰安路186之1號,No.186-1 Taian Rd.,http://web.taiwanbus.tw/TMSData/Schematic/file/0383.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0384,0384,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038401', 'SubRouteID': '038401', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '801', 'En': '801'}, 'Headsign': '仁愛之家—信義國中(經長庚醫院)', 'HeadsignEn': '(Renai House — Xinyi Junior High School(Changgung Memorial Hospital)', 'Direction': 0}]",11,"{'Zh_tw': '801', 'En': '801'}",公車總站,Keelung City Bus Station,信義國中,Sinyi Junior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0384.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0385,0385,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038501', 'SubRouteID': '038501', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '801', 'En': '801'}, 'Headsign': '信義國中—經長庚醫院', 'HeadsignEn': 'Xinyi Junior High School — Via Changgung Memorial Hospita', 'Direction': 0}]",11,"{'Zh_tw': '801', 'En': '801'}",信義國中,Sinyi Junior High School,信義國中,Sinyi Junior High School,http://web.taiwanbus.tw/TMSData/Schematic/file/0385.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0386,0386,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038601', 'SubRouteID': '038601', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '801', 'En': '801'}, 'Headsign': '信義國中—基隆車站(經長庚醫院)', 'HeadsignEn': 'Xinyi Junior High School — Keelung Station(Changgung Memorial Hospital)', 'Direction': 0}]",11,"{'Zh_tw': '801', 'En': '801'}",信義國中,Sinyi Junior High School,公車總站,Keelung City Bus Station,http://web.taiwanbus.tw/TMSData/Schematic/file/0386.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0387,0387,True,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038701', 'SubRouteID': '038701', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '802', 'En': '802'}, 'Headsign': '八斗子—經長庚醫院', 'HeadsignEn': 'Badouzi — Via Changgung Memorial Hospital', 'Direction': 0}, {'SubRouteUID': 'KEE0387A1', 'SubRouteID': '0387A1', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '802A', 'En': '802A'}, 'Headsign': '八斗子—長庚醫院', 'HeadsignEn': 'Badouzi — Via Changgung Memorial Hospital', 'Direction': 0}]",11,"{'Zh_tw': '802', 'En': '802'}",八斗子車站,Badouzi Railway Station,八斗子車站,Badouzi Railway Station,http://web.taiwanbus.tw/TMSData/Schematic/file/0387.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
KEE0389,0389,False,"[{'OperatorID': '109', 'OperatorName': {'Zh_tw': '基隆市公車處'}, 'OperatorCode': '', 'OperatorNo': '1107'}]",011,010,"[{'SubRouteUID': 'KEE038901', 'SubRouteID': '038901', 'OperatorIDs': ['109'], 'SubRouteName': {'Zh_tw': '301', 'En': '301'}, 'Headsign': '太白莊→經高遠新村', 'HeadsignEn': 'Taibai Village → Via Gaoyuanxincun Community', 'Direction': 0}]",11,"{'Zh_tw': '301', 'En': '301'}",太白莊,Taibai Village,太白莊,Taibai Village,http://web.taiwanbus.tw/TMSData/Schematic/file/0389.jpg,Keelung,KEE,2023-07-13T07:38:39+08:00,1790
